L-histidine, Actvity percentage
3.0078825180430995,90
6.061898993497571,81.71428571428572
12.043295474377272,82.28571428571429
25.214845689715816,55.42857142857143
49.8565895620605,36.571428571428584
101.44045303845388,12.571428571428584
201.53376859417332,6.857142857142875
400.39115231842624,2.8571428571428754
